 93, 230, 165, 160
 94,  93,  22,  23
 95,  95,  23,  24
 96, 253, 148, 215
 97, 307, 165,  85
 98,  94,  20,  21
 99, 253,  25,  26
100, 148,  26,  27
101, 161,  96,  89
102,  96,  76,  77
103, 101,  16,  86
104, 108, 107,  41
105,  99,  18,  17
106, 113,  47, 105
107, 103,  17,  87
108, 111, 110,  44
109, 149,  28, 139
110, 100,  15,  14
111, 102,  86,  15
112, 196, 190, 139
113, 265, 196, 259
114, 145, 139,  29
115, 178, 108, 109
116, 177, 110, 175
117, 114, 105,  48
118, 104,  13,  88
119, 105,  47,  48
120, 114,  48,  49
121, 138,   7, 134
122, 106,  52,  53
123, 107,  40,  41
124, 108,  41,  42
125, 109,  42,  43
126, 177, 109, 110
127, 110,  43,  44
128, 178, 109, 177
129, 111,  44,  45
130, 245, 241, 174
131, 112,  45,  46
132, 181, 112, 113
133, 113,  46,  47
134, 113, 112,  46
135, 171, 113, 105
136, 181, 113, 171
137, 115,  49,  50
138, 182, 114, 168
139, 116,  50,  51
140, 183, 116, 173
141, 117, 116,  51
142, 184, 173, 117
143, 117,  51,  52
144, 138, 135,   8
145, 197, 166, 118
146, 119, 118,  39
147, 119,  39,  40
148, 250, 176, 233
149, 121,  54,  55
150, 135, 131,  82
151, 122,  55,  56
152, 188, 170, 121
153, 123,  56,  57
154, 281, 239, 280
155, 124,  57,  58
156, 321, 274, 320
157, 125,  58,  59
158, 287, 240, 281
159, 126,  59,  60
160, 193, 153, 142
161, 127,  60,  61
162, 153,  66, 142
163, 128,  61,  62
164, 153, 143,  65
165, 269,  63,  64
166, 143,  64,  65
167, 129,  81,  13
168, 247, 242, 182
169, 130,  10,   9
170, 131,   9,  82
171, 135,  82,   8
172, 188, 122, 167
173, 158, 157,  72
174, 132,  12,  11
175, 133,  91,  84
176, 133,  12, 132
177, 332, 291, 283
178, 134,   7,  81
179, 138,   8,   7
180, 185, 120, 170
181, 137,  83,  10
182, 156,  70, 141
183, 198, 154, 195
184, 155, 154,  68
185, 222, 134, 216
186, 185, 184, 106
187, 139,  28,  29
188, 145,  29,  30
189, 140,  32,  33
190, 152,  33,  34
191, 141,  70,  71
192, 157,  71,  72
193, 142,  66,  67
194, 154,  67,  68
195, 269, 143, 226
196, 153,  65,  66
197, 144,  34,  35
198, 180, 119, 179
199, 150,  30,  31
200, 259, 199, 257
201, 146,  73,  74
202, 159,  74,  75
203, 147,  35,  36
204, 166,  36,  37
205, 253, 215,  95
206, 149,  27,  28
207, 190, 149, 139
208, 268, 205, 190
209, 151, 150,  31
210, 199, 196, 145
211, 200, 140, 192
212, 200, 151, 140
213, 179, 107, 176
214, 152, 140,  33
215, 249, 232, 172
216, 202, 143, 153
217, 155,  68,  69
218, 275, 249, 251
219, 156, 155,  69
220, 355, 353, 338
221, 203, 141, 189
222, 203, 156, 141
223, 266, 161, 228
224, 157, 141,  71
225, 158,  72,  73
226, 191, 159,  96
227, 159,  76,  96
228, 191,  96, 161
229, 307, 160, 165
230, 160,  19,  20
231, 164,  89,  90
232, 365, 306, 335
233, 231, 165, 230
234, 163,  92,  93
235, 215, 163,  93
236, 205, 148, 149
237, 225,  90,  91
238, 221, 133, 132
239, 165, 100,  14
240, 165,  14,  85
241, 166,  38, 118
242, 197, 118, 180
243, 167, 122, 123
244, 186, 123, 124
245, 168, 114, 115
246, 183, 115, 116
247, 187, 126, 169
248, 169, 126, 127
249, 170, 120, 121
250, 188, 121, 122
251, 182, 171, 105
252, 181, 174, 112
253, 172, 124, 125
254, 187, 172, 125
255, 173, 116, 117
256, 184, 117, 106
257, 241, 235, 175
258, 174, 111, 112
259, 234, 178, 177
260, 175, 110, 111
261, 319, 316, 272
262, 176, 107, 108
263, 286, 235, 278
264, 235, 234, 177
265, 234, 233, 178
266, 178, 176, 108
267, 197, 194, 144
268, 179, 119, 107
269, 292, 197, 180
270, 180, 118, 119
271, 309, 282, 290
272, 246, 171, 242
273, 182, 105, 114
274, 315, 309, 290
275, 248, 247, 168
276, 183, 168, 115
277, 185, 106, 120
278, 330, 289, 288
279, 237, 236, 185
280, 244, 243, 173
281, 186, 167, 123
282, 186, 124, 172
283, 187, 125, 126
284, 261, 198, 256
285, 223, 218, 130
286, 238, 237, 170
287, 306, 221, 220
288, 189, 141, 157
289, 196, 139, 145
290, 308, 231, 270
291, 191, 158, 146
292, 191, 146, 159
293, 212, 101, 208
294, 192, 140, 152
295, 198, 142, 154
296, 296, 254, 294
297, 194, 152, 144
298, 252, 179, 250
299, 338, 296, 294
300, 195, 154, 155
301, 199, 145, 150
302, 297, 257, 295
303, 197, 144, 147
304, 197, 147, 166
305, 256, 195, 254
306, 198, 193, 142
307, 201, 150, 151
308, 305, 302, 265
309, 260, 258, 200
310, 354, 341, 336
311, 201, 199, 150
312, 201, 151, 200
313, 293, 226, 202
314, 202, 153, 193
315, 303, 294, 255
316, 255, 254, 204
317, 204, 195, 155
318, 204, 156, 203
319, 271, 215, 205
320, 205, 149, 190
321, 228, 164, 227
322, 206, 189, 157
323, 207, 103,  97
324, 212,  97, 101
325, 208, 101, 102
326, 211, 208, 102
327, 209,  99, 103
328, 209, 103, 207
329, 210,  98,  99
330, 210,  99, 209
331, 211, 102, 100
332, 270, 231, 230
333, 258, 257, 201
334, 212, 207,  97
335, 213, 104,  98
336, 213,  98, 210
337, 214, 129, 104
338, 214, 104, 213
339, 215,  93,  95
340, 215, 148, 205
341, 216, 134, 129
342, 216, 129, 214
343, 217, 131, 135
344, 224, 135, 138
345, 218, 137, 130
346, 223, 130, 131
347, 219, 136, 137
348, 219, 137, 218
349, 220, 132, 136
350, 220, 136, 219
351, 227, 225, 221
352, 221, 132, 220
353, 244, 184, 236
354, 222, 138, 134
355, 328, 287, 326
356, 239, 186, 232
357, 288, 237, 285
358, 224, 217, 135
359, 225, 164,  90
360, 225,  91, 133
361, 226, 127, 128
362, 226, 143, 202
363, 267, 206, 266
364, 227, 164, 225
365, 267, 266, 228
366, 228, 161, 164
367, 229, 162, 163
368, 305, 259, 297
369, 230, 160,  94
370, 270, 162, 229
371, 231, 211, 100
372, 231, 100, 165
373, 232, 186, 172
374, 249, 172, 187
375, 272, 250, 233
376, 233, 176, 178
377, 235, 177, 175
378, 363, 346, 310
379, 241, 175, 174
380, 363, 207, 312
381, 236, 184, 185
382, 237, 185, 170
383, 238, 170, 188
384, 329, 285, 328
385, 240, 188, 167
386, 287, 285, 238
387, 239, 167, 186
388, 280, 232, 274
389, 240, 238, 188
390, 240, 167, 239
391, 245, 174, 181
392, 346, 311, 310
393, 242, 171, 182
394, 247, 182, 168
395, 243, 183, 173
396, 244, 173, 184
397, 289, 236, 288
398, 289, 244, 236
399, 246, 245, 181
400, 282, 245, 246
401, 246, 181, 171
402, 290, 242, 276
403, 248, 168, 183
404, 279, 247, 248
405, 291, 243, 283
406, 333, 214, 317
407, 251, 187, 169
408, 301, 300, 261
409, 292, 262, 194
410, 250, 179, 176
411, 293, 251, 169
412, 264, 202, 193
413, 292, 252, 262
414, 252, 180, 179
415, 253,  95,  25
416, 253,  26, 148
417, 254, 195, 204
418, 255, 204, 203
419, 263, 203, 189
420, 365, 339, 303
421, 275, 274, 249
422, 256, 198, 195
423, 257, 199, 201
424, 258, 201, 200
425, 260, 200, 192
426, 298, 295, 258
427, 342, 318, 302
428, 259, 196, 199
429, 262, 260, 192
430, 359, 344, 352
431, 301, 256, 296
432, 261, 193, 198
433, 262, 192, 194
434, 273, 250, 272
435, 267, 189, 206
436, 304, 303, 263
437, 293, 264, 251
438, 264, 193, 261
439, 302, 268, 265
440, 265, 190, 196
441, 266, 206, 191
442, 266, 191, 161
443, 334, 304, 267
444, 267, 263, 189
445, 271, 268, 229
446, 268, 190, 265
447, 269, 128,  63
448, 269,  64, 143
449, 270, 230, 162
450, 318, 268, 302
451, 271, 163, 215
452, 271, 205, 268
453, 284, 233, 234
454, 337, 336, 295
455, 273, 262, 252
456, 273, 252, 250
457, 345, 321, 343
458, 274, 232, 249
459, 275, 251, 264
460, 300, 264, 261
461, 317, 276, 279
462, 276, 242, 247
463, 323, 311, 322
464, 277, 241, 245
465, 323, 322, 277
466, 278, 235, 241
467, 291, 248, 243
468, 317, 315, 276
469, 324, 280, 321
470, 280, 239, 232
471, 349, 328, 326
472, 281, 240, 239
473, 290, 282, 246
474, 323, 309, 311
475, 332, 331, 222
476, 283, 243, 244
477, 284, 272, 233
478, 286, 284, 234
479, 350, 329, 328
480, 285, 237, 238
481, 286, 234, 235
482, 325, 278, 322
483, 287, 238, 240
484, 326, 281, 324
485, 331, 330, 224
486, 288, 236, 237
487, 331, 289, 330
488, 289, 283, 244
489, 290, 246, 242
490, 315, 290, 276
491, 333, 291, 332
492, 291, 279, 248
493, 292, 194, 197
494, 292, 180, 252
495, 293, 169, 226
496, 293, 202, 264
497, 364, 358, 355
498, 294, 254, 255
499, 336, 297, 295
500, 295, 257, 258
501, 320, 275, 300
502, 296, 256, 254
503, 356, 342, 341
504, 297, 259, 257
505, 299, 298, 260
506, 316, 299, 273
507, 299, 260, 262
508, 316, 273, 272
509, 300, 275, 264
510, 301, 261, 256
511, 340, 296, 338
512, 320, 300, 301
513, 305, 265, 259
514, 342, 314, 308
515, 303, 255, 263
516, 365, 335, 361
517, 334, 267, 228
518, 334, 306, 304
519, 356, 354, 313
520, 342, 308, 318
521, 306, 227, 221
522, 335, 306, 220
523, 307,  85,   1
524, 307,  19, 160
525, 308, 211, 231
526, 318, 308, 270
527, 309, 213, 210
528, 311, 309, 210
529, 310, 209, 207
530, 312, 207, 212
531, 311, 210, 209
532, 311, 209, 310
533, 313, 312, 212
534, 348, 325, 346
535, 313, 212, 208
536, 314, 313, 208
537, 314, 208, 211
538, 314, 211, 308
539, 315, 214, 213
540, 315, 213, 309
541, 316, 298, 299
542, 319, 272, 284
543, 333, 317, 279
544, 317, 214, 315
545, 318, 270, 229
546, 318, 229, 268
547, 327, 284, 286
548, 359, 352, 337
549, 343, 320, 340
550, 320, 274, 275
551, 358, 347, 345
552, 321, 280, 274
553, 346, 325, 322
554, 322, 278, 277
555, 323, 277, 282
556, 323, 282, 309
557, 347, 326, 324
558, 324, 281, 280
559, 363, 348, 346
560, 325, 286, 278
561, 366, 350, 349
562, 326, 287, 281
563, 327, 319, 284
564, 327, 286, 325
565, 351, 350, 217
566, 328, 285, 287
567, 351, 330, 329
568, 329, 288, 285
569, 330, 288, 329
570, 331, 224, 222
571, 332, 222, 216
572, 331, 283, 289
573, 333, 332, 216
574, 332, 283, 331
575, 333, 216, 214
576, 333, 279, 291
577, 334, 228, 227
578, 334, 227, 306
579, 335, 220, 219
580, 365, 361, 339
581, 337, 295, 298
582, 362, 352, 357
583, 337, 298, 316
584, 359, 316, 319
585, 339, 338, 294
586, 353, 343, 340
587, 339, 294, 303
588, 361, 355, 339
589, 340, 320, 301
590, 340, 301, 296
591, 341, 305, 297
592, 341, 297, 336
593, 342, 302, 305
594, 342, 305, 341
595, 353, 345, 343
596, 343, 321, 320
597, 344, 319, 327
598, 357, 352, 344
599, 364, 360, 358
600, 345, 324, 321
601, 346, 322, 311
602, 363, 357, 348
603, 360, 349, 347
604, 347, 324, 345
605, 348, 344, 327
606, 348, 327, 325
607, 349, 326, 347
608, 366, 217, 350
609, 350, 328, 349
610, 351, 217, 224
611, 351, 224, 330
612, 351, 329, 350
613, 362, 313, 354
614, 352, 336, 337
615, 353, 340, 338
616, 358, 353, 355
617, 356, 313, 314
618, 354, 336, 352
619, 355, 338, 339
620, 367, 218, 364
621, 356, 314, 342
622, 356, 341, 354
623, 357, 344, 348
624, 362, 357, 312
625, 360, 218, 223
626, 358, 345, 353
627, 359, 337, 316
628, 359, 319, 344
629, 366, 360, 223
630, 360, 347, 358
631, 361, 335, 219
632, 367, 361, 219
633, 362, 312, 313
634, 362, 354, 352
635, 363, 310, 207
636, 363, 312, 357
637, 367, 364, 355
638, 364, 218, 360
639, 365, 303, 304
640, 365, 304, 306
641, 366, 349, 360
642, 366, 223, 217
643, 367, 355, 361
644, 367, 219, 218
